,index,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster_x,PC1,PC2,PCA_EuclidianDist(Xsign),1th_Boundary
161,161,46,179093,False,0.697,0.961,2,-5.473,0,0.0383,0.262,0.000309,0.332,0.853,107.97,77,-0.5483030148840609,0.34825055021865103,-0.4585445828014037,-1
162,162,45,209773,False,0.418,0.394,11,-8.341,1,0.0332,0.85,0.0,0.917,0.447,119.466,33,0.4179881779360378,0.5148912627499247,0.843398611759896,1
163,163,45,211600,False,0.332,0.148,7,-12.819,1,0.0318,0.815,0.0,0.247,0.249,98.448,46,0.47629782282587274,0.5251808484398438,0.8962831310526808,1
164,164,46,198765,False,0.511,0.541,4,-8.841,1,0.0316,0.398,0.0,0.0986,0.719,73.931,23,0.4283302454252941,0.2957940111170917,0.7400175801097416,1
165,165,45,230792,False,0.524,0.489,9,-8.908,1,0.0347,0.73,1.1e-05,0.12,0.233,86.042,46,0.38038938154696567,0.37468141665073085,0.7333327596327363,1
166,166,47,158933,False,0.615,0.907,7,-9.234,1,0.042,0.0194,5.59e-05,0.279,0.8,168.459,20,0.2916237451169791,0.005102575786427643,0.5416477799771717,1
167,167,45,184682,False,0.551,0.509,0,-8.05,0,0.0339,0.673,3.66e-06,0.211,0.552,160.018,61,-0.41466269890387925,0.5890520733259698,-0.6116339996271735,-1
168,168,44,232546,False,0.302,0.735,4,-8.012,1,0.116,0.746,0.0,0.892,0.583,146.185,31,0.44872022259467126,0.2213560020946277,0.7329450382709904,1
169,169,46,116160,False,0.673,0.209,10,-8.544,1,0.0361,0.869,2.27e-06,0.155,0.669,82.411,48,0.48095996523921924,0.7650775995241188,1.058133358360896,1
170,170,45,268960,False,0.626,0.493,2,-14.668,1,0.0454,0.366,0.000137,0.0873,0.831,135.481,29,0.4913358615165784,0.3812226178737828,0.8336123463271569,1
171,171,45,292306,False,0.32,0.878,7,-5.771,1,0.0909,0.538,0.0,0.665,0.509,170.064,31,0.3345424178370775,0.04060918927515883,0.5859513158142083,1
172,172,47,280093,False,0.454,0.851,0,-5.436,1,0.054,0.153,3.49e-06,0.877,0.126,125.05,38,0.3391231906294577,-0.2868681292780745,0.6552552612020254,1
173,173,46,242893,False,0.682,0.609,6,-7.704,0,0.0498,0.684,2.21e-06,0.099,0.971,169.981,77,-0.46735891662058643,0.7850470086020809,-0.8145819199746277,-1
174,174,45,250282,False,0.456,0.743,6,-9.973,1,0.0379,0.0513,0.00324,0.969,0.296,102.714,35,0.28749027776859093,-0.11174447996975995,0.5489832670487045,1
175,175,45,316813,False,0.391,0.625,4,-5.285,1,0.0306,0.312,0.0,0.117,0.443,78.49,23,0.3554032236171246,0.04461113533666028,0.6070446577987751,1
176,176,46,151739,False,0.627,0.774,2,-4.345,1,0.0524,0.303,3.6e-06,0.0853,0.495,124.746,30,0.3789448425194819,0.01594507468447076,0.6291469306438277,1
177,177,47,267333,False,0.582,0.561,9,-7.068,1,0.0293,0.0687,2.13e-05,0.0829,0.412,82.969,23,0.26435385772781683,0.06712244115732821,0.5187150596101932,1
178,178,44,185879,False,0.52,0.373,9,-9.409,1,0.0276,0.754,0.0,0.085,0.312,79.958,46,0.4106380921414666,0.47136732485945715,0.8115601294626775,1
179,179,45,302052,False,0.766,0.776,2,-5.381,1,0.0291,0.184,0.0,0.113,0.576,132.098,30,0.3751603218888828,0.03024681185411726,0.6258916021896682,1
180,180,47,218613,False,0.578,0.88,9,-5.113,1,0.0496,0.108,2.9e-06,0.114,0.719,175.983,20,0.2557679373447569,-0.004648855451899414,0.5057893022820694,1
181,181,44,342786,False,0.628,0.816,4,-5.393,1,0.0396,0.437,0.000209,0.189,0.625,113.068,23,0.38438296890469725,0.14307582127220442,0.6503171855864289,1
182,182,47,204133,False,0.543,0.736,2,-8.435,1,0.0382,0.128,0.0,0.837,0.605,171.897,39,0.38759641576119963,-0.022783308010478176,0.6380033452227574,1
183,183,46,226266,False,0.421,0.346,11,-9.351,1,0.0255,0.875,9.27e-06,0.0895,0.318,95.842,46,0.4025903120574358,0.5321450932805687,0.8420525611230018,1
184,184,45,248506,False,0.822,0.689,9,-6.364,0,0.0408,0.195,0.0036,0.271,0.76,95.382,70,-0.6232583386756169,0.5189120983104686,-0.639211665384679,-1
185,185,45,202604,False,0.681,0.861,7,-6.181,1,0.0361,0.178,0.000725,0.158,0.96,155.11,21,0.3329374833547384,0.15060139601016084,0.6020771462031798,1
186,186,45,236373,False,0.717,0.502,2,-10.684,1,0.0501,0.254,0.0,0.107,0.399,88.057,27,0.41942780473833063,0.17775427216170214,0.6926255604787604,1
187,187,46,205480,False,0.541,0.695,9,-6.633,1,0.0301,0.655,0.000228,0.937,0.469,80.189,34,0.37202110765839913,0.31015426379750294,0.6950582175072479,1
188,188,46,272173,False,0.525,0.694,4,-7.208,0,0.0372,0.0474,0.0,0.738,0.42,136.627,64,-0.6172549374681018,0.17735300499524426,-0.40783609143324046,-1
189,189,47,211000,False,0.42,0.76,7,-5.021,1,0.0771,0.0056,0.000128,0.109,0.801,172.947,20,0.27774183555465914,-0.05313008052988799,0.5304095120298215,1
190,190,45,252426,False,0.54,0.875,7,-7.656,1,0.15,0.389,0.0,0.617,0.775,150.564,21,0.34546746673222806,0.13566021271668255,0.6107251405098963,1
191,191,46,242506,False,0.329,0.628,9,-9.618,1,0.0393,0.46,0.0,0.928,0.335,158.741,36,0.33250146180486717,0.12880907757203755,0.5965733244704848,1
192,192,46,241093,False,0.695,0.474,8,-12.613,1,0.0398,0.51,4.56e-06,0.054,0.825,153.026,49,0.4347777392722184,0.5197328316961755,0.8596759671793177,1
193,193,46,323840,False,0.454,0.87,10,-5.358,1,0.0387,0.000226,0.000232,0.0885,0.4,146.878,6,0.1844153781863982,-0.17577017906916997,0.46862765246498145,1
194,194,45,252506,False,0.334,0.678,9,-8.212,1,0.0451,0.197,0.0,0.979,0.55,177.539,36,0.2966570908437519,0.022557597573310273,0.5471223082438089,1
195,195,46,223853,False,0.578,0.595,0,-10.151,1,0.0278,0.333,0.0,0.991,0.519,84.954,39,0.47004794327068955,0.1534214800878847,0.7362113766851932,1
196,196,45,162080,False,0.669,0.363,4,-8.672,1,0.0297,0.725,6.05e-05,0.0591,0.623,110.519,51,0.511692145250438,0.5362131248316739,0.9315038590247292,1
197,197,46,225400,False,0.38,0.552,7,-8.545,1,0.213,0.374,0.0,0.133,0.647,82.935,23,0.35054724134553306,0.19874956685666062,0.632580729562196,1
198,198,46,192440,False,0.673,0.693,7,-11.27,1,0.0557,0.0996,3.17e-05,0.0427,0.965,172.055,20,0.3540517515653079,0.2248676798150753,0.6445494488357985,1
199,199,45,296960,False,0.551,0.835,6,-8.013,0,0.0366,0.00599,0.000124,0.921,0.432,96.238,64,-0.664200266354872,0.1528100015781508,-0.44148924928106836,-1
200,200,44,199800,False,0.77,0.457,2,-9.08,0,0.0587,0.399,2.81e-05,0.218,0.601,97.536,79,-0.46934367173172853,0.6020891145934247,-0.6407986799616947,-1
201,201,44,228560,False,0.482,0.588,11,-6.897,0,0.136,0.76,0.0,0.126,0.332,88.619,59,-0.6035891078467404,0.6156545061850958,-0.7099688219730975,-1
202,202,43,283787,False,0.653,0.238,3,-14.374,0,0.0549,0.105,0.000501,0.111,0.236,122.705,80,-0.5337696262991914,0.44163790144402715,-0.5249468895058499,-1
203,203,45,131533,False,0.732,0.925,2,-5.232,0,0.0367,0.355,0.000146,0.26,0.934,143.81,77,-0.5159232983551457,0.43350929828142637,-0.5085720325622857,-1
204,204,44,283960,False,0.691,0.728,4,-7.137,0,0.0335,0.0138,3.35e-05,0.0535,0.651,95.963,74,-0.6109032540602803,0.29148659489045414,-0.46391334728818806,-1
205,205,43,168514,False,0.68,0.493,6,-7.587,0,0.029,0.763,0.0,0.286,0.669,97.871,60,-0.46131374593604263,0.8034531816419346,-0.8307770545170767,-1
206,206,44,180333,False,0.7,0.236,11,-11.109,1,0.0348,0.89,5.47e-06,0.111,0.317,90.012,46,0.4416733534659877,0.6865863428712051,0.9745834156767399,1
207,207,45,292186,False,0.571,0.924,9,-4.727,1,0.197,0.179,4.07e-06,0.719,0.5,121.056,36,0.23506763345379722,-0.08634228344404654,0.49269219491970795,1
208,208,46,208786,False,0.299,0.686,7,-7.058,1,0.0417,0.0132,0.0,0.354,0.366,145.971,22,0.25441107290904863,-0.16158022339045003,0.5296590403874604,1
209,209,45,145266,False,0.509,0.228,3,-11.61,1,0.0545,0.901,0.0,0.114,0.205,107.0,54,0.5346558114026924,0.5112244104390836,0.9365015430829818,1
210,210,45,300666,False,0.68,0.735,5,-7.939,1,0.0277,0.0597,0.214,0.119,0.881,133.289,21,0.32343458681338055,0.057820466236647855,0.5763422869004632,1
211,211,46,173049,False,0.709,0.217,3,-15.576,0,0.0303,0.748,5.32e-06,0.159,0.413,94.033,61,-0.38815613779987634,0.8896160832051137,-0.9002798975368639,-1
212,212,44,283557,False,0.439,0.52,2,-11.099,1,0.103,0.746,0.000273,0.11,0.255,160.345,55,0.4754407684809252,0.2527701572361538,0.7682168059626041,1
213,213,45,227568,False,0.548,0.462,9,-9.872,1,0.0265,0.248,0.0,0.113,0.29,137.98,22,0.3101065037860723,0.1579296993280708,0.5819459472436528,1
214,214,44,297400,False,0.504,0.78,4,-10.364,0,0.0352,0.763,0.336,0.919,0.586,96.065,63,-0.5156662264397525,0.5047876355236594,-0.5704288744868239,-1
215,215,46,223876,False,0.626,0.513,11,-10.065,1,0.0637,0.733,0.000573,0.102,0.563,146.922,49,0.3903021070627528,0.5110254392660343,0.8192275556193434,1
216,216,46,288933,False,0.494,0.691,9,-7.233,1,0.0368,0.0599,0.00633,0.0649,0.722,111.175,21,0.2704264150492549,0.07278033503980552,0.5254908473508608,1
217,217,45,223733,False,0.676,0.832,9,-5.628,1,0.0357,0.14,7.5e-05,0.0758,0.83,137.87,21,0.2852479092528064,0.12065119439162245,0.5486775328620861,1
218,218,46,208973,False,0.618,0.661,5,-8.097,0,0.0356,0.0621,5.15e-06,0.363,0.614,143.129,74,-0.6026420823213497,0.3137466862058918,-0.47200998011600975,-1
219,219,44,219800,False,0.649,0.502,2,-10.375,1,0.0558,0.633,0.00172,0.0947,0.682,158.053,51,0.5130103722028079,0.41385930495039497,0.8680232441490788,1
220,220,45,187385,False,0.352,0.257,6,-13.716,0,0.0557,0.473,9.36e-06,0.126,0.49,167.833,59,-0.5011250442233444,0.6303158151955899,-0.6784996792348966,-1
221,221,45,194133,False,0.578,0.451,7,-13.806,0,0.0332,0.247,0.0,0.0823,0.28,128.36,71,-0.5901182381553454,0.46228347820920535,-0.5739219721801013,-1
222,222,46,265306,False,0.55,0.729,2,-13.779,1,0.148,0.089,0.0,0.0462,0.344,113.295,27,0.34480713417962716,-0.06843140909040968,0.5987306444646707,1
223,223,45,223173,False,0.508,0.434,8,-10.807,1,0.0309,0.789,8.83e-05,0.33,0.471,126.417,50,0.44645431833332194,0.4964874479056867,0.8553060291223452,1
224,224,46,140666,False,0.673,0.846,7,-7.918,1,0.145,0.199,0.0,0.408,0.772,148.118,21,0.32159149752405813,0.09928062501708113,0.5801495346422141,1
225,225,44,211173,False,0.452,0.351,7,-11.517,1,0.0338,0.0782,0.000431,0.111,0.416,84.67,22,0.3322989717006807,0.14706714852627933,0.6005837482144524,1
226,226,46,265426,False,0.617,0.672,5,-7.817,1,0.0302,0.0855,0.000125,0.052,0.931,135.518,21,0.36373582013455164,0.15791374697839103,0.6337258148450212,1
227,227,45,262550,False,0.643,0.511,4,-9.949,1,0.0329,0.0625,0.00167,0.0845,0.538,146.879,22,0.3662043227749058,0.09452535098694137,0.6234122306994664,1
228,228,44,203866,False,0.49,0.439,9,-8.476,1,0.0281,0.877,0.00156,0.207,0.702,84.197,50,0.45886575329225754,0.6154821452503365,0.9387805533310519,1
229,229,45,209186,False,0.502,0.401,9,-11.168,1,0.0276,0.692,0.0,0.0884,0.36,84.8,46,0.40416223347308977,0.4554687206920447,0.7971072595525329,1
230,230,44,217866,False,0.712,0.561,2,-8.876,1,0.0263,0.794,0.0178,0.105,0.672,112.028,55,0.5306422475172269,0.4908517141143426,0.9221375840175562,1
231,231,46,255686,False,0.632,0.595,2,-9.555,1,0.0335,0.366,1.6e-06,0.107,0.368,108.002,27,0.4173394846310502,0.14451410242287255,0.6828076695136956,1
232,232,47,183093,False,0.665,0.596,4,-3.896,1,0.0267,0.149,4.84e-05,0.327,0.207,115.265,38,0.32575051022075285,-0.0497554775876069,0.577896407299291,1
233,233,46,212146,False,0.616,0.663,2,-7.521,0,0.0646,0.505,0.0,0.13,0.953,82.449,75,-0.46103788384858835,0.632597520815916,-0.6668707609137873,-1
234,234,45,269563,False,0.523,0.711,10,-8.151,1,0.0395,0.329,0.0482,0.751,0.403,80.796,34,0.2833865145348502,0.11850535762879935,0.5463924355940203,1
235,235,45,187570,False,0.736,0.665,0,-6.427,1,0.0487,0.0466,0.0,0.164,0.563,94.981,30,0.39406123339007426,-0.0035184022057681563,0.6440708435490814,1
236,236,45,304640,False,0.732,0.634,2,-10.718,1,0.0356,0.111,0.0,0.175,0.886,85.976,29,0.4247880866842063,0.21978899858177292,0.7096803265051882,1
237,237,44,168640,False,0.79,0.606,6,-6.409,0,0.0424,0.0537,0.0,0.0768,0.673,137.974,74,-0.6054005784917751,0.39810493577487754,-0.5336638558874002,-1
238,238,45,248600,False,0.754,0.874,9,-5.847,1,0.047,0.144,6.15e-05,0.834,0.682,114.445,36,0.2828776173178358,0.08169261470807157,0.5391031796754451,1
239,239,44,178399,False,0.662,0.861,9,-7.166,1,0.19,0.701,0.0,0.688,0.814,100.33,31,0.3827140914689062,0.3781840658409925,0.7371229946212149,1
240,240,43,234533,False,0.262,0.509,7,-8.242,1,0.0388,0.765,0.0,0.99,0.291,178.612,33,0.42220622543119346,0.25406107227298963,0.7186155007741997,1
241,241,45,237813,False,0.43,0.524,9,-10.075,1,0.0306,0.758,0.0,0.98,0.559,160.198,33,0.43078364134836367,0.435013367515804,0.8079003628201793,1
242,242,44,295706,False,0.675,0.521,2,-8.321,1,0.0329,0.227,4.08e-05,0.572,0.183,133.726,38,0.39277662996360174,0.02633666210304131,0.6433159533216123,1
243,243,44,312360,False,0.663,0.649,6,-10.186,0,0.0295,0.393,0.0295,0.137,0.513,89.866,80,-0.5676827500802358,0.5106932343554507,-0.6014398634235786,-1
244,244,46,234333,False,0.611,0.4,9,-12.371,1,0.023,0.168,0.0,0.119,0.547,81.05,24,0.3375889986301056,0.2981591817138626,0.6589079821579114,1
245,245,46,110093,False,0.609,0.63,4,-10.791,0,0.175,0.762,0.0,0.0495,0.934,174.253,77,-0.4349616420059422,0.7676794700449452,-0.7896471222907244,-1
246,246,45,180400,False,0.539,0.477,4,-6.331,0,0.0279,0.743,0.0,0.344,0.644,122.502,60,-0.4481570652271852,0.7058997282356447,-0.7331852759177642,-1
247,247,45,299853,False,0.266,0.744,7,-7.368,1,0.0512,0.0281,7.56e-05,0.942,0.416,95.253,35,0.25992039484807994,-0.15713240395594041,0.5335816727128047,1
248,248,0,259133,False,0.564,0.561,2,-8.391,1,0.0402,0.635,2.18e-06,0.12,0.559,105.776,53,0.5027709209393729,0.3038592075783141,0.8117847482196452,1
249,249,45,260853,False,0.485,0.576,11,-8.538,0,0.0412,0.34,5.88e-06,0.569,0.336,80.256,73,-0.6561855472626037,0.4479318004809631,-0.6046731321029059,-1
250,250,45,208512,False,0.443,0.685,9,-6.139,1,0.0312,0.35,6.24e-06,0.118,0.646,178.935,20,0.3174742454515789,0.14941719282198285,0.586815573039469,1
251,251,45,250000,False,0.698,0.609,1,-7.507,0,0.0457,0.447,0.000793,0.122,0.448,160.039,79,-0.49099455689143073,0.4404783037803013,-0.5020951230120329,-1
252,252,45,273426,False,0.696,0.553,9,-12.287,0,0.0323,0.623,0.0343,0.119,0.459,127.934,59,-0.5507092254088909,0.699297189085804,-0.7612112695627423,-1
253,253,44,166573,False,0.566,0.483,10,-10.66,1,0.0313,0.562,0.0004,0.0973,0.323,142.793,50,0.3580328182786423,0.34357489280805237,0.6983893005136412,1
254,254,43,198292,False,0.64,0.588,8,-7.449,1,0.0312,0.101,0.0,0.401,0.617,88.01,21,0.31426157924483444,0.1475435826315317,0.5832325767544386,1
255,255,45,198220,False,0.646,0.372,5,-9.889,1,0.0272,0.559,0.000493,0.199,0.35,129.012,55,0.44586072878735794,0.36393350463445107,0.7852832289460835,1
256,256,44,178207,False,0.895,0.516,4,-7.075,0,0.294,0.548,0.0,0.19,0.783,136.076,75,-0.47973147406969424,0.6827840491054871,-0.7203961464993541,-1
257,257,45,203706,False,0.485,0.659,0,-10.508,1,0.0321,0.0133,0.000195,0.166,0.66,164.841,30,0.40180735981533977,-0.039849961732964234,0.653024389865771,1
258,258,45,197277,False,0.614,0.394,5,-11.954,1,0.0447,0.307,0.0,0.128,0.296,139.952,22,0.39486865528666526,0.21282619530826125,0.6790806814956688,1
259,259,45,244800,False,0.626,0.702,7,-8.525,1,0.0279,0.00274,0.000166,0.214,0.6,139.506,20,0.29262903586976174,0.021665030888013193,0.5430613631371005,1
260,260,43,213351,False,0.578,0.584,9,-8.318,0,0.0482,0.319,0.0,0.543,0.834,174.014,70,-0.5763653121572373,0.5669207520198754,-0.6541509428643147,-1
261,261,44,249706,False,0.526,0.673,0,-7.889,1,0.0358,0.33,2.66e-05,0.0937,0.333,81.063,27,0.41322484468071974,0.020714886906785412,0.663548265871689,1
262,262,43,300320,False,0.843,0.635,9,-6.053,0,0.0342,0.0838,1.04e-06,0.222,0.672,99.966,70,-0.6444928789489146,0.4562344645610508,-0.6031372299856076,-1
263,263,44,208000,False,0.628,0.892,2,-4.734,1,0.0581,0.0783,1.19e-05,0.0666,0.575,110.03,30,0.32981256974624196,-0.11492571010049157,0.5910926618372477,1
264,264,43,231650,False,0.231,0.539,10,-8.451,0,0.0347,0.366,1.01e-05,0.559,0.265,88.782,73,-0.6508826035757102,0.364643430115384,-0.5419148392284096,-1
265,265,45,166306,False,0.516,0.471,2,-10.508,1,0.0299,0.595,4.28e-06,0.785,0.361,128.183,32,0.48837681101368413,0.278072548439549,0.7890023176381696,1
266,266,44,263666,False,0.354,0.432,7,-8.483,1,0.0312,0.766,0.155,0.531,0.298,135.027,33,0.4081698270001436,0.29436217609596316,0.7209969569210051,1
267,267,44,154820,False,0.668,0.726,6,-6.634,0,0.0432,0.31,0.00228,0.222,0.724,93.978,75,-0.5752289565103443,0.4787249025262853,-0.5787498651849595,-1
268,268,45,208981,False,0.894,0.707,11,-6.173,0,0.0403,0.597,0.0092,0.0508,0.915,123.978,75,-0.565539453952631,0.7993287430242144,-0.8593553318769804,-1
269,269,44,292670,False,0.791,0.858,8,-9.45,1,0.072,0.114,0.0923,0.0781,0.872,125.791,21,0.29624916581467153,0.14081550438068857,0.5641073988410471,1
270,270,44,221466,False,0.516,0.452,2,-8.524,1,0.0541,0.495,0.0,0.88,0.172,102.929,32,0.4461077308403971,0.1515822131004424,0.7124206203249557,1
271,271,45,239533,False,0.539,0.838,10,-5.563,1,0.0525,0.0831,0.000227,0.276,0.343,133.437,6,0.20774279481148483,-0.10887021399720392,0.470511625464904,1
272,272,45,219853,False,0.619,0.754,5,-6.509,1,0.0303,0.106,6.8e-05,0.703,0.629,132.975,36,0.3373851998509714,0.017143499018854036,0.5876353227662331,1
273,273,43,216933,False,0.529,0.343,2,-8.247,1,0.0286,0.625,0.0026,0.11,0.0945,92.15,55,0.463594642611454,0.2520449318054078,0.7567984947213898,1
274,274,44,218266,False,0.372,0.661,3,-8.52,1,0.0449,0.137,0.0,0.293,0.317,136.225,22,0.33744251088831523,-0.1083817326771443,0.5973569314713509,1
275,275,45,234453,False,0.706,0.785,4,-4.173,0,0.0385,0.000139,0.0506,0.236,0.893,123.029,74,-0.6075403420879121,0.28921813688833264,-0.45987196797097724,-1
276,276,43,170106,False,0.558,0.272,11,-11.893,1,0.0481,0.882,0.0,0.711,0.386,103.74,33,0.4487923423367761,0.644991883738443,0.9509601820249801,1
277,277,44,171530,False,0.509,0.368,0,-9.611,1,0.0573,0.317,1.67e-06,0.281,0.16,119.552,27,0.44488920518403774,0.0777889209428454,0.6992296644899699,1
278,278,44,212044,False,0.862,0.633,7,-8.216,1,0.0753,0.0076,0.000311,0.366,0.434,131.985,22,0.2978440468392972,0.054648302201703164,0.550562927003614,1
279,279,45,297266,False,0.584,0.922,7,-5.513,1,0.0422,0.0216,0.0015,0.963,0.76,142.05,36,0.2820410411271853,-0.06227531899993255,0.5356733004362292,1
280,280,44,207466,False,0.364,0.565,9,-10.213,1,0.0308,0.379,3.21e-06,0.943,0.196,86.419,34,0.3167173337684197,0.1142157721106325,0.5781122546637585,1
281,281,44,266641,False,0.595,0.486,7,-11.893,1,0.0266,0.32,0.0332,0.132,0.297,144.042,22,0.352627006808653,0.18670393631011178,0.630886415425825,1
282,282,45,233533,False,0.581,0.731,7,-5.189,1,0.0289,0.192,0.0,0.405,0.579,127.582,21,0.3112379107748088,0.054010252640939366,0.5638307369071062,1
283,283,45,210880,False,0.706,0.681,9,-8.512,0,0.0274,0.000779,0.00034,0.219,0.52,106.991,70,-0.6775040426919147,0.3322837423522134,-0.5414537763738679,-1
284,284,44,321647,False,0.588,0.812,7,-8.185,1,0.0342,0.00117,0.186,0.122,0.331,119.021,11,0.2202683867317945,-0.18092870912435483,0.5038725566497246,1
285,285,45,186546,False,0.299,0.926,11,-6.13,0,0.0994,0.000442,0.116,0.0585,0.531,206.641,67,-0.7853103879119464,0.021962280052778893,-0.5357607237858661,-1
286,286,44,197891,False,0.679,0.697,2,-6.312,0,0.0453,0.455,0.0,0.104,0.892,153.932,77,-0.4755169711713209,0.553808328573723,-0.597964521592968,-1
287,287,43,267120,False,0.703,0.221,2,-15.235,1,0.0367,0.766,0.0,0.219,0.348,112.986,54,0.5621598146562802,0.5742159540391087,0.9946494490098344,1
288,288,45,225200,False,0.733,0.377,0,-10.334,1,0.0339,0.573,1.03e-05,0.123,0.439,105.048,55,0.5272374473912173,0.382924001793244,0.8664460980214335,1
289,289,45,233240,False,0.605,0.587,9,-10.627,1,0.0465,0.648,0.0,0.103,0.826,100.509,50,0.4186844928550184,0.5251909684229246,0.8502731939193323,1
290,290,44,185666,False,0.596,0.314,9,-10.024,0,0.029,0.892,1.35e-06,0.168,0.6,99.435,59,-0.46192155704932075,0.9545357995568962,-0.9777777554116945,-1
291,291,45,218727,False,0.475,0.495,10,-10.181,1,0.0276,0.749,0.00181,0.17,0.633,79.889,50,0.41082773561188646,0.5301191852419945,0.8471833607405007,1
292,292,44,167080,False,0.626,0.647,9,-9.651,1,0.0364,0.0455,1.38e-06,0.111,0.747,91.977,21,0.2958679096977239,0.16911290721102046,0.571463866069523,1
293,293,0,233533,False,0.581,0.731,7,-5.189,1,0.0289,0.192,0.0,0.405,0.579,127.58,4,0.3326773419564405,0.03133253865579344,0.5835191623314864,1
294,294,44,265120,False,0.553,0.617,2,-8.851,1,0.0295,0.64,0.0,0.808,0.377,97.032,32,0.47224058623116927,0.2471172166234052,0.7633468301835293,1
295,295,44,253733,False,0.436,0.786,7,-6.569,1,0.0447,0.0684,5.66e-06,0.636,0.251,184.786,36,0.2519736221582649,-0.19912906487270854,0.5400276861604115,1
296,296,44,237266,False,0.486,0.933,11,-7.015,0,0.0796,0.0402,0.0298,0.927,0.687,150.743,66,-0.7250107832174602,0.20062228142824137,-0.5156399363687197,-1
297,297,43,230733,False,0.488,0.762,4,-9.237,1,0.11,0.193,0.0,0.202,0.707,113.881,23,0.35792127897923254,0.05518373132059823,0.6104207775282636,1
298,298,43,271026,False,0.45,0.704,5,-5.073,1,0.031,0.139,0.0,0.122,0.527,100.765,23,0.3137254415493296,-0.03095081236750402,0.5645744647397676,1
299,299,44,252626,False,0.485,0.657,11,-10.367,1,0.0343,0.418,0.0,0.908,0.68,129.373,34,0.33712079431945485,0.29826886307843675,0.6585401595987984,1
300,300,44,366373,False,0.55,0.214,0,-14.945,1,0.0308,0.662,0.000229,0.104,0.0752,120.407,54,0.5320121035280708,0.35890544121503914,0.8604394492340296,1
